@RELATION Accelerometer

@ATTRIBUTE Timestamp NUMERIC
@ATTRIBUTE accX NUMERIC
@ATTRIBUTE accY NUMERIC
@ATTRIBUTE accZ NUMERIC
@ATTRIBUTE accTotal NUMERIC
@ATTRIBUTE label {lying,running,sitting,standing,walking}

@DATA
59030598,-3.393,0.0,-9.454,10.044429550751003,sitting
59030606,-3.452,-0.039,-9.434,10.045804148996734,sitting
59030614,-3.413,-0.078,-9.414,10.013892799506094,sitting
59030623,-3.413,-0.098,-9.434,10.03287242019951,sitting
59030631,-3.432,-0.196,-9.473,10.077438613060366,sitting
59030640,-3.432,-0.196,-9.473,10.077438613060366,sitting
59030648,-3.413,-0.157,-9.532,10.125820559342339,sitting
59030656,-3.393,-0.157,-9.65,10.230327365241056,sitting
59030665,-3.413,-0.157,-9.728,10.310538395253664,sitting
59030673,-3.354,-0.137,-9.846,10.402490134578354,sitting
59030682,-3.315,-0.098,-9.767,10.314703970546125,sitting
59030690,-3.315,-0.098,-9.767,10.314703970546125,sitting
59030698,-3.295,-0.118,-9.748,10.290503048928171,sitting
59030707,-3.256,-0.118,-9.709,10.241100575621743,sitting
59030715,-3.217,-0.177,-9.669,10.19166222948936,sitting
59030723,-3.177,-0.177,-9.65,10.16106086981079,sitting
59030732,-3.236,-0.157,-9.571,10.104473563724138,sitting
59030740,-3.236,-0.157,-9.571,10.104473563724138,sitting
59030749,-3.256,-0.196,-9.552,10.093594800664428,sitting
59030757,-3.275,-0.177,-9.552,10.099388991419232,sitting
59030765,-3.315,-0.157,-9.591,10.148948467698512,sitting
59030774,-3.334,-0.118,-9.669,10.228344978538805,sitting
59030782,-3.393,-0.137,-9.689,10.266836854650023,sitting
59030791,-3.393,-0.137,-9.689,10.266836854650023,sitting
59030799,-3.511,-0.098,-9.611,10.232694952943726,sitting
59030807,-3.57,0.0,-9.571,10.21513294088726,sitting
59030816,-3.57,-0.059,-9.552,10.197503861239769,sitting
59030824,-3.53,-0.078,-9.532,10.164940137551229,sitting
59030833,-3.53,-0.059,-9.571,10.201393140154927,sitting
59030841,-3.53,-0.059,-9.571,10.201393140154927,sitting
59030849,-3.57,-0.098,-9.493,10.142561461484965,sitting
59030858,-3.589,-0.118,-9.611,10.259930116721069,sitting
59030866,-3.648,-0.078,-9.591,10.261640658296312,sitting
59030875,-3.609,-0.039,-9.611,10.266339318374394,sitting
59030883,-3.589,-0.039,-9.611,10.259325660100668,sitting
59030891,-3.589,-0.039,-9.611,10.259325660100668,sitting
59030900,-3.589,0.0,-9.571,10.221788591044133,sitting
59030908,-3.55,0.039,-9.63,10.263572526172357,sitting
59030916,-3.511,0.02,-9.512,10.139312846539454,sitting
59030925,-3.55,0.039,-9.552,10.190423200240508,sitting
59030933,-3.57,0.0,-9.473,10.123370436766601,sitting
59030942,-3.57,0.0,-9.473,10.123370436766601,sitting
59030950,-3.491,-0.02,-9.552,10.169964847530201,sitting
59030958,-3.432,-0.059,-9.473,10.07570513661451,sitting
59030967,-3.413,-0.157,-9.454,10.052429258641913,sitting
59030975,-3.413,-0.177,-9.571,10.162870608248438,sitting
59030984,-3.491,-0.235,-9.591,10.20928925048164,sitting
59030992,-3.432,-0.196,-9.571,10.169615577788571,sitting
59031000,-3.432,-0.196,-9.571,10.169615577788571,sitting
59031009,-3.452,-0.216,-9.65,10.25111993881644,sitting
59031017,-3.472,-0.177,-9.689,10.293825042227986,sitting
59031026,-3.432,-0.157,-9.689,10.28007752889053,sitting
59031034,-3.373,-0.137,-9.689,10.260244587727916,sitting
59031042,-3.354,-0.059,-9.611,10.179593213876476,sitting
59031051,-3.354,-0.059,-9.611,10.179593213876476,sitting
59031059,-3.373,-0.059,-9.591,10.16700009835743,sitting
59031068,-3.295,-0.118,-9.552,10.1050310736781,sitting
59031076,-3.315,-0.137,-9.532,10.092919201103316,sitting
59031084,-3.315,-0.196,-9.512,10.075007940443522,sitting
59031093,-3.373,-0.177,-9.532,10.112738600399004,sitting
59031101,-3.373,-0.177,-9.532,10.112738600399004,sitting
59031110,-3.334,-0.177,-9.552,10.118675259143362,sitting
59031118,-3.334,-0.177,-9.591,10.155499298409703,sitting
59031126,-3.354,-0.137,-9.571,10.142589708747959,sitting
59031135,-3.334,-0.118,-9.571,10.135754584637494,sitting
59031143,-3.334,-0.157,-9.552,10.118345171024755,sitting
59031152,-3.334,-0.157,-9.552,10.118345171024755,sitting
59031160,-3.354,-0.177,-9.552,10.125282662721075,sitting
59031168,-3.413,-0.294,-9.493,10.092177862087054,sitting
59031177,-3.432,-0.314,-9.512,10.117082781118281,sitting
59031185,-3.413,-0.294,-9.591,10.184413876114814,sitting
59031193,-3.354,-0.314,-9.591,10.165391925548173,sitting
59031202,-3.354,-0.314,-9.591,10.165391925548173,sitting
59031210,-3.315,-0.235,-9.669,10.224187547184373,sitting
59031219,-3.275,-0.216,-9.689,10.229809480141846,sitting
59031227,-3.275,-0.196,-9.669,10.210465317506348,sitting
59031235,-3.315,-0.157,-9.669,10.222692160091686,sitting
59031244,-3.334,-0.177,-9.611,10.174389711427413,sitting
59031252,-3.334,-0.177,-9.611,10.174389711427413,sitting
59031261,-3.315,-0.235,-9.571,10.131559159379172,sitting
59031269,-3.315,-0.314,-9.571,10.133699324530998,sitting
59031277,-3.256,-0.373,-9.571,10.116556034540608,sitting
59031286,-3.315,-0.353,-9.571,10.1349827330884,sitting
59031294,-3.373,-0.353,-9.63,10.209732513636194,sitting
59031303,-3.373,-0.353,-9.63,10.209732513636194,sitting
59031311,-3.373,-0.373,-9.669,10.247234700152038,sitting
59031319,-3.432,-0.314,-9.689,10.2836735167935,sitting
59031328,-3.452,-0.275,-9.748,10.344826388103378,sitting
59031336,-3.413,-0.255,-9.65,10.238949848495206,sitting
59031345,-3.315,-0.235,-9.611,10.169354502622081,sitting
59031353,-3.334,-0.216,-9.611,10.175142898259464,sitting
59031361,-3.334,-0.216,-9.611,10.175142898259464,sitting
59031370,-3.373,-0.196,-9.689,10.261201976376842,sitting
59031378,-3.53,-0.216,-9.689,10.314275398688945,sitting
59031386,-3.628,-0.235,-9.709,10.367366589447872,sitting
59031395,-3.805,-0.255,-9.767,10.485100810197295,sitting
59031403,-3.805,-0.235,-9.767,10.484633469988351,sitting
59031412,-3.805,-0.235,-9.767,10.484633469988351,sitting
59031420,-3.825,-0.216,-9.689,10.418925184490002,sitting
59031428,-3.844,-0.177,-9.689,10.425180382132483,sitting
59031437,-3.785,-0.157,-9.591,10.31203932304372,sitting
59031445,-3.766,-0.177,-9.532,10.250517499131446,sitting
59031454,-3.766,-0.137,-9.571,10.286183257165895,sitting
59031462,-3.766,-0.137,-9.571,10.286183257165895,sitting
59031470,-3.805,-0.137,-9.65,10.373971949065604,sitting
59031479,-3.805,-0.177,-9.65,10.37457729259366,sitting
59031487,-3.766,-0.196,-9.571,10.287138231792163,sitting
59031496,-3.687,-0.137,-9.611,10.294855948482232,sitting
59031504,-3.668,-0.118,-9.571,10.25047262325011,sitting
59031512,-3.668,-0.118,-9.571,10.25047262325011,sitting
59031521,-3.57,-0.078,-9.552,10.197631489713677,sitting
59031529,-3.53,0.039,-9.473,10.109408983714133,sitting
59031538,-3.472,0.039,-9.493,10.108083596805084,sitting
59031546,-3.452,0.098,-9.512,10.119488722262602,sitting
59031554,-3.452,0.059,-9.552,10.156795213058103,sitting
59031563,-3.452,0.059,-9.552,10.156795213058103,sitting
59031571,-3.413,0.02,-9.611,10.199033777765422,sitting
59031580,-3.373,-0.039,-9.591,10.166903707619149,sitting
59031588,-3.393,-0.157,-9.591,10.17469306662368,sitting
59031596,-3.295,-0.157,-9.552,10.105561735994689,sitting
59031605,-3.295,-0.177,-9.552,10.105892241657834,sitting
59031613,-3.295,-0.177,-9.552,10.105892241657834,sitting
59031621,-3.275,-0.157,-9.512,10.061233423392979,sitting
59031630,-3.295,-0.157,-9.571,10.123522855212013,sitting
59031638,-3.295,-0.118,-9.591,10.14190465346623,sitting
59031647,-3.354,-0.059,-9.512,10.086175737116621,sitting
59031655,-3.393,-0.039,-9.512,10.099114515639478,sitting
59031663,-3.393,-0.039,-9.512,10.099114515639478,sitting
59031672,-3.491,0.02,-9.532,10.15118244343978,sitting
59031680,-3.57,0.0,-9.591,10.233874193090317,sitting
59031689,-3.668,0.02,-9.611,10.287173810138526,sitting
59031697,-3.687,-0.02,-9.552,10.238899989744992,sitting
59031705,-3.707,-0.078,-9.473,10.172790276025552,sitting
59031714,-3.668,-0.078,-9.493,10.177296153694261,sitting
59031722,-3.668,-0.078,-9.493,10.177296153694261,sitting
59031731,-3.668,-0.078,-9.512,10.19502094161655,sitting
59031739,-3.609,0.0,-9.434,10.100754278765521,sitting
59031747,-3.589,0.0,-9.434,10.093625562700451,sitting
59031756,-3.687,-0.039,-9.434,10.128960756168423,sitting
59031764,-3.727,-0.039,-9.414,10.124991160489968,sitting
59031773,-3.727,-0.039,-9.414,10.124991160489968,sitting
59031781,-3.687,0.02,-9.395,10.092591044920031,sitting
59031789,-3.707,0.078,-9.473,10.172790276025552,sitting
59031798,-3.707,0.118,-9.454,10.15548566046942,sitting
59031806,-3.746,0.157,-9.532,10.242860391511739,sitting
59031815,-3.668,0.157,-9.571,10.250995756510681,sitting
59031823,-3.668,0.157,-9.571,10.250995756510681,sitting
59031831,-3.609,0.118,-9.493,10.156567038128582,sitting
59031840,-3.55,0.059,-9.493,10.13523704705519,sitting
59031848,-3.57,0.059,-9.414,10.068355228139302,sitting
59031856,-3.53,-0.02,-9.356,9.999801798035799,sitting
59031865,-3.55,-0.039,-9.356,10.006935444980146,sitting
59031873,-3.55,-0.039,-9.356,10.006935444980146,sitting
59031882,-3.53,-0.02,-9.493,10.12809700782926,sitting
59031890,-3.452,-0.02,-9.532,10.137836455575716,sitting
59031898,-3.432,0.059,-9.591,10.186725970595262,sitting
59031907,-3.413,0.02,-9.611,10.199033777765422,sitting
59031915,-3.373,0.02,-9.611,10.185717942295478,sitting
59031924,-3.373,0.02,-9.611,10.185717942295478,sitting
59031932,-3.217,0.02,-9.63,10.153146753593195,sitting
59031940,-3.256,0.02,-9.591,10.128633520865487,sitting
59031949,-3.315,0.0,-9.552,10.110881712293939,sitting
59031957,-3.334,0.0,-9.552,10.117127062560794,sitting
59031966,-3.334,0.059,-9.532,10.098418737604419,sitting
59031974,-3.334,0.059,-9.532,10.098418737604419,sitting
59031982,-3.413,0.039,-9.571,10.161403987638716,sitting
59031991,-3.413,0.0,-9.512,10.105776219568689,sitting
59031999,-3.491,0.0,-9.473,10.095781792412117,sitting
59032008,-3.491,0.0,-9.493,10.114550410176422,sitting
59032016,-3.491,0.039,-9.512,10.132460017192273,sitting
59032024,-3.491,0.039,-9.473,10.09585712062131,sitting
59032033,-3.491,0.039,-9.473,10.09585712062131,sitting
59032041,-3.472,0.059,-9.434,10.052791701810994,sitting
59032049,-3.511,0.02,-9.395,10.029633393100667,sitting
59032058,-3.511,-0.02,-9.414,10.047433353847142,sitting
59032066,-3.511,-0.02,-9.356,9.993110476723452,sitting
59032075,-3.53,-0.02,-9.414,10.054088521591602,sitting
59032083,-3.53,-0.02,-9.414,10.054088521591602,sitting
59032091,-3.511,-0.078,-9.493,10.1217712876749,sitting
59032100,-3.55,-0.078,-9.532,10.171902870161512,sitting
59032108,-3.589,-0.059,-9.512,10.166737234727767,sitting
59032117,-3.609,0.0,-9.512,10.173643644240741,sitting
59032125,-3.628,-0.02,-9.532,10.199108196308146,sitting
59032133,-3.628,-0.02,-9.532,10.199108196308146,sitting
59032142,-3.648,-0.059,-9.571,10.24282314598861,sitting
59032150,-3.687,-0.078,-9.473,10.165519268586333,sitting
59032159,-3.707,-0.078,-9.434,10.136483068599285,sitting
59032167,-3.746,-0.078,-9.434,10.15081060802535,sitting
59032175,-3.805,-0.059,-9.493,10.227343496724846,sitting
59032184,-3.805,-0.059,-9.493,10.227343496724846,sitting
59032192,-3.766,-0.098,-9.532,10.24945774175395,sitting
59032201,-3.727,-0.059,-9.571,10.271224415813336,sitting
59032209,-3.707,-0.098,-9.493,10.191589768039135,sitting
59032217,-3.727,-0.098,-9.493,10.198881409252683,sitting
59032226,-3.687,-0.118,-9.493,10.184544270609265,sitting
59032234,-3.687,-0.118,-9.493,10.184544270609265,sitting
59032242,-3.687,-0.118,-9.414,10.110948966343367,sitting
59032251,-3.668,-0.098,-9.434,10.12245938495186,sitting
59032259,-3.707,-0.137,-9.434,10.137108759404724,sitting
59032268,-3.727,-0.157,-9.454,10.163330851645046,sitting
59032276,-3.687,-0.137,-9.473,10.166143172314662,sitting
59032284,-3.687,-0.137,-9.473,10.166143172314662,sitting
59032293,-3.668,-0.137,-9.512,10.195643040044116,sitting
59032301,-3.648,-0.157,-9.512,10.188753456630502,sitting
59032310,-3.687,-0.118,-9.454,10.14820225458677,sitting
59032318,-3.648,-0.137,-9.493,10.170728685792382,sitting
59032326,-3.687,-0.118,-9.473,10.165904878563444,sitting
59032335,-3.687,-0.118,-9.473,10.165904878563444,sitting
59032343,-3.687,-0.059,-9.473,10.16539123693722,sitting
59032352,-3.727,-0.118,-9.473,10.180480440529319,sitting
59032360,-3.746,-0.059,-9.512,10.223215785651792,sitting
59032368,-3.825,-0.098,-9.552,10.289846111580095,sitting
59032377,-3.825,-0.059,-9.454,10.198638242432173,sitting
59032385,-3.825,-0.039,-9.493,10.23470541833032,sitting
59032394,-3.825,-0.039,-9.493,10.23470541833032,sitting
59032402,-3.805,-0.039,-9.473,10.208686252402902,sitting
59032410,-3.727,0.0,-9.454,10.162118135506987,sitting
59032419,-3.707,-0.039,-9.414,10.117646267783826,sitting
59032427,-3.746,-0.059,-9.434,10.15068239085432,sitting
59032435,-3.668,-0.098,-9.454,10.141101715297012,sitting
59032444,-3.668,-0.098,-9.454,10.141101715297012,sitting
59032452,-3.707,-0.157,-9.493,10.192327849907498,sitting
59032461,-3.648,-0.137,-9.512,10.18846489909054,sitting
59032469,-3.648,-0.157,-9.473,10.152353520243473,sitting
59032477,-3.57,-0.098,-9.493,10.142561461484965,sitting
59032486,-3.491,-0.098,-9.434,10.05967400068213,sitting
59032494,-3.491,-0.098,-9.434,10.05967400068213,sitting
59032503,-3.53,-0.078,-9.395,10.036583532258375,sitting
59032511,-3.53,-0.059,-9.434,10.072970614471185,sitting
59032519,-3.57,-0.078,-9.532,10.178900137048206,sitting
59032528,-3.55,-0.078,-9.591,10.227211985678206,sitting
59032536,-3.55,-0.098,-9.63,10.263966289890083,sitting
59032545,-3.55,-0.098,-9.63,10.263966289890083,sitting
59032553,-3.53,-0.118,-9.63,10.257276636612664,sitting
59032561,-3.491,-0.196,-9.65,10.263917234662408,sitting
59032570,-3.472,-0.177,-9.63,10.238311042354594,sitting
59032578,-3.472,-0.157,-9.571,10.182508237168285,sitting
59032587,-3.491,-0.118,-9.552,10.170629724849881,sitting
59032595,-3.491,-0.118,-9.552,10.170629724849881,sitting
59032603,-3.53,-0.078,-9.591,10.220286933349767,sitting
59032612,-3.511,-0.02,-9.454,10.084921268904385,sitting
59032620,-3.648,-0.059,-9.395,10.078561901382558,sitting
59032629,-3.648,-0.039,-9.414,10.096178534475309,sitting
59032637,-3.609,-0.059,-9.434,10.100926591159842,sitting
59032645,-3.609,-0.059,-9.434,10.100926591159842,sitting
59032654,-3.609,-0.078,-9.414,10.082378737183006,sitting
59032662,-3.687,-0.098,-9.434,10.129359752718825,sitting
59032671,-3.707,-0.137,-9.395,10.100823877288427,sitting
59032679,-3.707,-0.157,-9.375,10.082515707897509,sitting
59032687,-3.746,-0.196,-9.356,10.079963690410795,sitting
59032696,-3.746,-0.196,-9.356,10.079963690410795,sitting
59032704,-3.746,-0.216,-9.473,10.189057905419913,sitting
59032712,-3.727,-0.177,-9.473,10.181335226776497,sitting
59032721,-3.687,-0.137,-9.532,10.221142891086105,sitting
59032729,-3.727,-0.098,-9.532,10.235192084177024,sitting
59032738,-3.668,-0.098,-9.532,10.213855883063948,sitting
59032746,-3.628,-0.098,-9.532,10.199559402248708,sitting
59032754,-3.628,-0.098,-9.532,10.199559402248708,sitting
59032763,-3.648,-0.078,-9.512,10.187842362345425,sitting
59032771,-3.628,-0.098,-9.512,10.180870886127572,sitting
59032780,-3.628,-0.078,-9.512,10.180698011433206,sitting
59032788,-3.648,-0.118,-9.512,10.188227127425066,sitting
59032796,-3.589,-0.039,-9.454,10.112396254103178,sitting
59032805,-3.589,-0.039,-9.454,10.112396254103178,sitting
59032813,-3.609,-0.059,-9.493,10.15605292424178,sitting
59032822,-3.609,-0.098,-9.571,10.229297434330473,sitting
59032830,-3.57,-0.118,-9.611,10.253299225127492,sitting
59032838,-3.609,-0.118,-9.571,10.229508590347827,sitting
59032847,-3.609,-0.039,-9.571,10.228902336028046,sitting
59032855,-3.609,-0.039,-9.571,10.228902336028046,sitting
59032864,-3.55,-0.02,-9.532,10.171623469240297,sitting
59032872,-3.53,-0.039,-9.493,10.12815234877517,sitting
59032880,-3.589,-0.059,-9.552,10.204171009935104,sitting
59032889,-3.648,-0.137,-9.571,10.243569397431736,sitting
59032897,-3.668,-0.118,-9.552,10.232734336432271,sitting
59032905,-3.668,-0.118,-9.552,10.232734336432271,sitting
59032914,-3.628,-0.098,-9.552,10.21825288393275,sitting
59032922,-3.668,-0.098,-9.611,10.287621153600089,sitting
59032931,-3.668,-0.137,-9.571,10.250708951092115,sitting
59032939,-3.648,-0.098,-9.493,10.1702781181244,sitting
59032947,-3.589,-0.059,-9.434,10.09379799678991,sitting
59032956,-3.589,-0.059,-9.434,10.09379799678991,sitting
59032964,-3.609,-0.059,-9.395,10.064511264835467,sitting
59032973,-3.648,-0.039,-9.395,10.078464664818744,sitting
59032981,-3.668,-0.039,-9.434,10.12206011639923,sitting
59032989,-3.648,-0.039,-9.512,10.187618416489697,sitting
59032998,-3.668,-0.098,-9.571,10.250261899093115,sitting
59033006,-3.668,-0.098,-9.571,10.250261899093115,sitting
59033015,-3.687,-0.177,-9.63,10.313205030445193,sitting
59033023,-3.727,-0.157,-9.552,10.254554207765445,sitting
59033031,-3.727,-0.137,-9.493,10.199330713336048,sitting
59033040,-3.746,-0.137,-9.473,10.187689335663903,sitting
59033048,-3.668,-0.157,-9.414,10.1045667398459,sitting
59033057,-3.668,-0.098,-9.454,10.141101715297012,sitting
59033065,-3.648,-0.098,-9.454,10.133884941126972,sitting
59033073,-3.648,-0.078,-9.454,10.13371126488218,sitting
59033082,-3.648,-0.118,-9.414,10.09679275809898,sitting
59033090,-3.648,-0.137,-9.454,10.134337126817915,sitting
59033099,-3.707,-0.157,-9.493,10.192327849907498,sitting
59033107,-3.687,-0.235,-9.571,10.259299927382958,sitting
59033115,-3.687,-0.235,-9.571,10.259299927382958,sitting
59033124,-3.687,-0.157,-9.63,10.312881168713233,sitting
59033132,-3.668,-0.059,-9.63,10.305076661529501,sitting
59033140,-3.609,-0.039,-9.552,10.211126578394765,sitting
59033149,-3.53,-0.059,-9.552,10.18356936442228,sitting
59033157,-3.57,-0.078,-9.493,10.142387933815193,sitting
59033166,-3.57,-0.078,-9.493,10.142387933815193,sitting
59033174,-3.609,-0.078,-9.591,10.24784104092174,sitting
59033182,-3.609,-0.078,-9.571,10.229125378056523,sitting
59033191,-3.589,-0.098,-9.591,10.240986573567996,sitting
59033199,-3.55,-0.098,-9.591,10.227384074141343,sitting
59033208,-3.57,-0.118,-9.591,10.234554460258638,sitting
59033216,-3.57,-0.118,-9.591,10.234554460258638,sitting
59033224,-3.589,-0.137,-9.669,10.314516517995402,sitting
59033233,-3.589,-0.118,-9.591,10.24119748857525,sitting
59033241,-3.589,-0.098,-9.512,10.167038359325689,sitting
59033250,-3.628,-0.059,-9.473,10.144140870472965,sitting
59033258,-3.648,-0.118,-9.493,10.170490499479364,sitting
59033266,-3.648,-0.118,-9.493,10.170490499479364,sitting
59033275,-3.628,-0.098,-9.532,10.199559402248708,sitting
59033283,-3.628,-0.177,-9.591,10.255778566252296,sitting
59033292,-3.55,-0.157,-9.591,10.228119573020253,sitting
59033300,-3.668,-0.118,-9.552,10.232734336432271,sitting
59033308,-3.668,-0.098,-9.552,10.232523246980678,sitting
59033317,-3.668,-0.098,-9.552,10.232523246980678,sitting
59033325,-3.628,-0.039,-9.552,10.217857358565933,sitting
59033334,-3.589,-0.02,-9.552,10.204020041140648,sitting
59033342,-3.648,-0.039,-9.532,10.20629457736744,sitting
59033350,-3.628,-0.078,-9.532,10.199386844315692,sitting
59033359,-3.668,-0.059,-9.532,10.21355613877948,sitting
59033367,-3.668,-0.059,-9.532,10.21355613877948,sitting
59033375,-3.648,-0.098,-9.611,10.280507234567757,sitting
59033384,-3.628,-0.118,-9.571,10.2362272835259,sitting
59033392,-3.628,-0.137,-9.571,10.236463940248116,sitting
59033401,-3.628,-0.157,-9.552,10.218989040017608,sitting
59033409,-3.609,-0.137,-9.552,10.211971112375906,sitting
59033417,-3.57,-0.137,-9.591,10.234791155661163,sitting
59033426,-3.57,-0.137,-9.591,10.234791155661163,sitting
59033434,-3.55,-0.098,-9.552,10.190819790379967,sitting
59033443,-3.628,-0.137,-9.552,10.218701336275563,sitting
59033451,-3.648,-0.118,-9.532,10.20690217450917,sitting
59033459,-3.648,-0.157,-9.571,10.243856402742084,sitting
59033468,-3.648,-0.137,-9.571,10.243569397431736,sitting
59033476,-3.648,-0.137,-9.571,10.243569397431736,sitting
59033485,-3.648,-0.078,-9.571,10.24295020977843,sitting
59033493,-3.648,-0.02,-9.571,10.242672746895705,sitting
59033501,-3.648,-0.039,-9.512,10.187618416489697,sitting
59033510,-3.628,-0.02,-9.454,10.126248071225591,sitting
59033518,-3.668,-0.039,-9.454,10.140703180746392,sitting
59033526,-3.668,-0.039,-9.454,10.140703180746392,sitting
59033535,-3.687,-0.039,-9.532,10.220299114996585,sitting
59033543,-3.727,-0.02,-9.571,10.271074432599542,sitting
59033552,-3.707,-0.118,-9.571,10.264492875929136,sitting
59033560,-3.668,-0.177,-9.571,10.251321573338727,sitting
59033568,-3.609,-0.196,-9.591,10.24941842252525,sitting
59033577,-3.609,-0.196,-9.591,10.24941842252525,sitting
59033585,-3.55,-0.177,-9.552,10.19188564496286,sitting
59033594,-3.589,-0.196,-9.571,10.223667541543005,sitting
59033602,-3.55,-0.177,-9.552,10.19188564496286,sitting
59033610,-3.57,-0.157,-9.473,10.124587794078336,sitting
59033619,-3.609,-0.196,-9.512,10.175531484890605,sitting
59033627,-3.609,-0.196,-9.512,10.175531484890605,sitting
59033636,-3.609,-0.177,-9.473,10.138734585736033,sitting
59033644,-3.53,-0.157,-9.473,10.11055280387774,sitting
59033652,-3.589,-0.137,-9.552,10.204920087879179,sitting
59033661,-3.511,-0.137,-9.552,10.177749947802804,sitting
59033669,-3.57,-0.177,-9.571,10.216666286025006,sitting
59033678,-3.57,-0.177,-9.571,10.216666286025006,sitting
59033686,-3.648,-0.137,-9.532,10.207139511146108,sitting
59033694,-3.707,-0.118,-9.493,10.191801705292349,sitting
59033703,-3.766,-0.157,-9.532,10.250191656744766,sitting
59033711,-3.687,-0.078,-9.552,10.239177554862499,sitting
59033720,-3.628,-0.059,-9.571,10.235717170770204,sitting
59033728,-3.628,-0.059,-9.571,10.235717170770204,sitting
59033736,-3.668,-0.039,-9.611,10.287228295318425,sitting
59033745,-3.668,-0.118,-9.571,10.25047262325011,sitting
59033753,-3.628,-0.098,-9.532,10.199559402248708,sitting
59033761,-3.628,-0.098,-9.552,10.21825288393275,sitting
59033770,-3.589,-0.098,-9.571,10.22225836104723,sitting
59033778,-3.57,-0.137,-9.591,10.234791155661163,sitting
59033787,-3.57,-0.137,-9.591,10.234791155661163,sitting
59033795,-3.57,-0.098,-9.552,10.1978040773492,sitting
59033803,-3.57,-0.059,-9.512,10.160045521551565,sitting
59033812,-3.55,-0.078,-9.532,10.171902870161512,sitting
59033820,-3.57,-0.039,-9.512,10.159949064832954,sitting
59033829,-3.589,-0.039,-9.512,10.166640841497255,sitting
59033837,-3.589,-0.039,-9.512,10.166640841497255,sitting
59033845,-3.589,-0.059,-9.512,10.166737234727767,sitting
59033854,-3.53,-0.118,-9.512,10.146574200191905,sitting
59033862,-3.55,-0.098,-9.512,10.153336791419854,sitting
59033871,-3.53,-0.078,-9.512,10.146187855544564,sitting
59033879,-3.511,-0.098,-9.512,10.139766713292767,sitting
59033887,-3.511,-0.098,-9.512,10.139766713292767,sitting
59033896,-3.55,-0.098,-9.512,10.153336791419854,sitting
59033904,-3.589,-0.059,-9.552,10.204171009935104,sitting
59033913,-3.589,-0.098,-9.532,10.185752254988337,sitting
59033921,-3.648,-0.098,-9.571,10.24312203383324,sitting
59033929,-3.668,-0.098,-9.571,10.250261899093115,sitting
59033938,-3.668,-0.098,-9.571,10.250261899093115,sitting
59033946,-3.687,-0.078,-9.532,10.220522344772796,sitting
59033955,-3.648,-0.098,-9.552,10.225370995714531,sitting
59033963,-3.648,-0.118,-9.512,10.188227127425066,sitting
59033971,-3.707,-0.118,-9.552,10.24677885971977,sitting
59033980,-3.707,-0.078,-9.532,10.227754250078558,sitting
59033988,-3.707,-0.078,-9.532,10.227754250078558,sitting
59033996,-3.668,-0.118,-9.512,10.195405435783318,sitting
59034005,-3.648,-0.118,-9.532,10.20690217450917,sitting
59034013,-3.648,-0.078,-9.493,10.170105063370782,sitting
59034022,-3.628,-0.118,-9.532,10.199771173903855,sitting
