0,0,158.78571428571377,Episode 1
0,0,168.68571428571363,Episode 2
0,0,160.9714285714281,Episode 3
0,0,167.91428571428506,Episode 4
0,0,169.32857142857068,Episode 5
0,0,164.57142857142804,Episode 6
0,0,155.44285714285667,Episode 7
0,0,166.49999999999906,Episode 8
0,0,162.77142857142795,Episode 9
0,0,164.05714285714222,Episode 10
0,0,168.68571428571363,Episode 11
0,0,166.8857142857135,Episode 12
0,0,164.57142857142787,Episode 13
0,0,168.81428571428503,Episode 14
0,0,168.2999999999993,Episode 15
0,0,161.74285714285654,Episode 16
0,0,164.05714285714237,Episode 17
0,0,157.24285714285668,Episode 18
0,0,164.95714285714217,Episode 19
0,0,160.19999999999928,Episode 20
0,0.1,184.88571428571308,Episode 1
0,0.1,167.6571428571422,Episode 2
0,0.1,165.59999999999934,Episode 3
0,0.1,145.79999999999959,Episode 4
0,0.1,170.22857142857063,Episode 5
0,0.1,163.92857142857082,Episode 6
0,0.1,169.45714285714206,Episode 7
0,0.1,157.49999999999943,Episode 8
0,0.1,163.02857142857087,Episode 9
0,0.1,171.51428571428474,Episode 10
0,0.1,165.47142857142805,Episode 11
0,0.1,162.25714285714224,Episode 12
0,0.1,160.45714285714226,Episode 13
0,0.1,161.99999999999935,Episode 14
0,0.1,169.07142857142782,Episode 15
0,0.1,161.61428571428516,Episode 16
0,0.1,151.97142857142805,Episode 17
0,0.1,161.74285714285656,Episode 18
0,0.1,160.71428571428504,Episode 19
0,0.1,159.94285714285667,Episode 20
0,0.2,165.0857142857136,Episode 1
0,0.2,159.04285714285658,Episode 2
0,0.2,166.88571428571362,Episode 3
0,0.2,152.228571428571,Episode 4
0,0.2,166.24285714285645,Episode 5
0,0.2,173.3142857142849,Episode 6
0,0.2,157.75714285714227,Episode 7
0,0.2,166.37142857142786,Episode 8
0,0.2,155.18571428571374,Episode 9
0,0.2,171.25714285714204,Episode 10
0,0.2,165.2142857142851,Episode 11
0,0.2,163.41428571428506,Episode 12
0,0.2,167.78571428571357,Episode 13
0,0.2,155.82857142857088,Episode 14
0,0.2,149.65714285714247,Episode 15
0,0.2,161.61428571428507,Episode 16
0,0.2,167.5285714285707,Episode 17
0,0.2,166.8857142857135,Episode 18
0,0.2,163.2857142857136,Episode 19
0,0.2,168.1714285714278,Episode 20
0,0.3,151.07142857142824,Episode 1
0,0.3,159.17142857142787,Episode 2
0,0.3,170.48571428571356,Episode 3
0,0.3,160.8428571428566,Episode 4
0,0.3,163.79999999999944,Episode 5
0,0.3,167.914285714285,Episode 6
0,0.3,171.514285714285,Episode 7
0,0.3,152.228571428571,Episode 8
0,0.3,160.971428571428,Episode 9
0,0.3,164.57142857142787,Episode 10
0,0.3,158.39999999999938,Episode 11
0,0.3,161.3571428571423,Episode 12
0,0.3,152.09999999999943,Episode 13
0,0.3,163.02857142857079,Episode 14
0,0.3,162.12857142857087,Episode 15
0,0.3,159.68571428571371,Episode 16
0,0.3,165.7285714285707,Episode 17
0,0.3,161.99999999999952,Episode 18
0,0.3,160.84285714285667,Episode 19
0,0.3,171.5142857142849,Episode 20
0,0.4,152.2285714285708,Episode 1
0,0.4,174.08571428571352,Episode 2
0,0.4,168.04285714285638,Episode 3
0,0.4,157.75714285714227,Episode 4
0,0.4,146.31428571428523,Episode 5
0,0.4,163.54285714285643,Episode 6
0,0.4,164.05714285714222,Episode 7
0,0.4,163.02857142857087,Episode 8
0,0.4,149.3999999999994,Episode 9
0,0.4,161.22857142857092,Episode 10
0,0.4,168.4285714285707,Episode 11
0,0.4,162.8999999999993,Episode 12
0,0.4,165.85714285714192,Episode 13
0,0.4,151.71428571428515,Episode 14
0,0.4,165.72857142857075,Episode 15
0,0.4,149.78571428571394,Episode 16
0,0.4,159.81428571428523,Episode 17
0,0.4,160.45714285714232,Episode 18
0,0.4,165.21428571428493,Episode 19
0,0.4,166.62857142857072,Episode 20
0,0.5,167.14285714285663,Episode 1
0,0.5,172.41428571428492,Episode 2
0,0.5,165.08571428571375,Episode 3
0,0.5,174.7285714285707,Episode 4
0,0.5,171.64285714285637,Episode 5
0,0.5,158.01428571428505,Episode 6
0,0.5,164.05714285714228,Episode 7
0,0.5,161.2285714285708,Episode 8
0,0.5,166.37142857142786,Episode 9
0,0.5,160.328571428571,Episode 10
0,0.5,153.5142857142851,Episode 11
0,0.5,163.5428571428564,Episode 12
0,0.5,166.75714285714218,Episode 13
0,0.5,159.68571428571374,Episode 14
0,0.5,156.5999999999994,Episode 15
0,0.5,158.5285714285709,Episode 16
0,0.5,167.01428571428508,Episode 17
0,0.5,160.07142857142802,Episode 18
0,0.5,157.49999999999952,Episode 19
0,0.5,157.62857142857098,Episode 20
0,0.6,158.27142857142795,Episode 1
0,0.6,157.24285714285665,Episode 2
0,0.6,167.01428571428502,Episode 3
0,0.6,174.34285714285627,Episode 4
0,0.6,165.0857142857137,Episode 5
0,0.6,168.17142857142773,Episode 6
