@RELATION RightWristFeatures

@ATTRIBUTE Timeframe NUMERIC
@ATTRIBUTE meanaccX NUMERIC
@ATTRIBUTE meanaccY NUMERIC
@ATTRIBUTE meanaccZ NUMERIC
@ATTRIBUTE meanaccTotal NUMERIC
@ATTRIBUTE stdevaccX NUMERIC
@ATTRIBUTE stdevaccY NUMERIC
@ATTRIBUTE stdevaccZ NUMERIC
@ATTRIBUTE stdevaccTotal NUMERIC
@ATTRIBUTE skewaccX NUMERIC
@ATTRIBUTE skewaccY NUMERIC
@ATTRIBUTE skewaccZ NUMERIC
@ATTRIBUTE skewaccTotal NUMERIC
@ATTRIBUTE curtaccX NUMERIC
@ATTRIBUTE curtaccY NUMERIC
@ATTRIBUTE curtaccZ NUMERIC
@ATTRIBUTE curtaccTotal NUMERIC
@ATTRIBUTE energyaccX NUMERIC
@ATTRIBUTE energyaccY NUMERIC
@ATTRIBUTE energyaccZ NUMERIC
@ATTRIBUTE energyaccTotal NUMERIC
@ATTRIBUTE coraccXaccY NUMERIC
@ATTRIBUTE coraccXaccZ NUMERIC
@ATTRIBUTE coraccXaccTotal NUMERIC
@ATTRIBUTE coraccYaccZ NUMERIC
@ATTRIBUTE coraccYaccTotal NUMERIC
@ATTRIBUTE coraccZaccTotal NUMERIC
@ATTRIBUTE label {lying,running,sitting,stairs_down,stairs_up,standing,walking}

@DATA
9980.468999999983,0.5629765625000005,-8.512490234375,-4.541042968750001,9.707527724768402,0.8570483410086523,0.3910931193841594,0.3077570414973257,0.3828960702164829,-0.40866898002427665,-0.5528980248572843,-1.1635176767373578,2.561647474427586,26.147674880824383,23.386025875374038,10.814713555768133,22.889897522601945,183.47342850760035,37101.38819772709,10559.198057907784,48250.2187625859,-0.10398525911674147,0.22916603103928243,0.07858631679762332,-0.11483713089466643,-0.7275088115370798,-0.3516363324702953,lying
9980.468999999983,0.6179726562499998,-8.549724609375003,-4.4921621093749975,9.69066290762233,0.4445278121949394,0.2791850170932866,0.2242886913777098,0.2758778614285674,-0.49545888149920464,0.13928070144805751,-0.06497756851192743,-0.053765253209722544,3.6249651680317854,2.6263092241431467,1.4533507540429351,1.6160293488788229,197.0500556894633,37426.40106430354,10332.56292231345,48081.52949850279,-0.21995717918006283,0.22656987784687085,0.19265391023619785,0.04342123697538708,-0.922957601185975,-0.4049698735614806,lying
9980.468999999983,0.5088183593750004,-8.552199218750006,-4.497796875000002,9.69040869634838,0.4624492499762092,0.307157589081956,0.2446904967688455,0.30535579094527543,-0.15474781696939144,0.35464932443447994,-0.1283439123458105,-0.026369060902373363,2.545962648640425,2.687639217993576,1.810547012392699,2.4901161417311766,134.26800684164022,37448.13767268529,10359.200993607968,48078.93081863975,-0.27731409656577516,0.1965298569439335,0.24379485542560891,0.07705689320179897,-0.9233107833463955,-0.43787286376221485,lying
9980.468999999983,0.512197265625,-8.548789062499997,-4.476894531250002,9.67085695429126,0.31865951251202024,0.22749131687906507,0.20361723197606027,0.23665808444507772,-0.5444123800898676,0.6063388908081381,-0.34439193256649786,0.06950736874737676,4.287459229691578,4.842424004489811,2.708112401179707,5.4644982772446795,135.82184918228438,37418.15211316393,10262.717543754487,47885.20716056534,-0.23543350852273062,0.07196847277674082,0.22516123863649615,0.15072777046400282,-0.9094695296562627,-0.5400287757717881,lying
9980.468999999983,0.59060546875,-8.561505859375,-4.445638671874997,9.668796821344088,0.2261063265536654,0.17957287638843922,0.1601646135273365,0.1878611735698443,0.6922719331631579,-0.3380223887387354,0.20285388127535656,-0.018597817423751276,2.183064810313631,1.1142848192630028,1.0767208711069456,0.9967810403750001,178.94015489350818,37529.415769691004,10119.078429797959,47864.76421816167,-0.12711675194163388,-0.032775389420730536,0.2035189417582366,0.14575816779254624,-0.9168490826051711,-0.5190680176943856,lying
9980.468999999983,0.6265195312499998,-8.5810546875,-4.444271484374999,9.688730989934273,0.2617030081261586,0.19161138481449208,0.16765625444822846,0.20094554318988903,0.26365968149318636,-0.27789697519702217,0.020041993654430063,-0.02639929828775454,1.5282828092039287,0.8091889398745176,0.7324138527323005,0.4065275420399712,201.89169676441566,37700.935002122584,10112.960176152643,48062.314200273424,-0.10742924749630398,0.025141090710042745,0.17000463718558526,0.16845249190014058,-0.9216330497195832,-0.526157466119317,lying
9980.468999999983,0.6422695312499996,-8.580576171874998,-4.444935546874996,9.688858878300882,0.23429592334621477,0.17877324493361824,0.16860571883515596,0.19376683304648676,-0.0740654537961495,-0.29916593689309856,0.06028684506810877,-0.04554874881284835,1.5560030764009793,0.5565060962221815,0.48438596540892265,0.2058149152922626,212.10182657078656,37696.73309115292,10115.918380162573,48063.56381558146,-6.603461970486515E-4,-0.06998144469542886,0.10836841410049176,0.23881632161240582,-0.9140436049263867,-0.6034393926954197,lying
9980.468999999983,0.6384003906250003,-8.56720312500001,-4.4311425781250025,9.669746573953901,0.2031384751295834,0.16098987542772494,0.1745799791631425,0.18223977648105646,-0.12934891165320303,-0.31101153426068234,0.46708255838817603,-0.12727421702882968,0.6315806713088259,0.4103749534100909,0.9970040501987016,0.352085999128414,209.32273624350054,37579.28860679575,10053.483057843649,47874.22270440013,-0.04835866975315693,-0.18130374375263986,0.1903972744131224,0.25254232277204236,-0.8957036404423432,-0.6502970725682249,lying
9980.468999999983,0.62745703125,-8.574203124999993,-4.425759765624999,9.672755734356258,0.20258763080130657,0.15956884580874284,0.1721658190250611,0.17875288885744453,-0.10850686237225828,-0.17109430191941108,0.5403086195844576,-0.30104841730909254,0.3330205344639543,0.3253299301783499,1.202109168398227,0.5911675548992656,202.03724545677872,37640.72909231698,10029.144539161218,47904.04501657014,0.008304657992106489,-0.1595075532579548,0.13612021451436018,0.2350162610164567,-0.8940365779408189,-0.6395541406865989,lying
9980.468999999983,0.6420839843750005,-8.572656250000001,-4.4217402343749965,9.670083232063636,0.18562240838190786,0.15859471674582187,0.16243271714757798,0.1731368221389772,0.0033187220658944354,-0.22486419932202106,0.30756898832433044,-0.16133665540161585,0.4164277457581953,0.37378744221668603,0.9054902992604323,0.6244402655389392,211.18066395410747,37627.18760436254,10010.728259188041,47877.51675202038,0.1292958184943553,-0.1443301091522458,0.028288489557122487,0.21920540029043692,-0.8984385150039871,-0.6195582295281878,lying
